1.146140	0.225530	
4.314170	0.384431	
11.382822	0.904370	
45.157419	3.407061	
269.749380	19.918340	
0.353320	0.147412	
1.149097	0.224512	
4.439600	0.450806	
11.542993	0.901099	
45.316797	3.413794	
269.891602	19.991797	
